LOAN_ID,MOB,InterestRate,IssuedDate,DTI,State,HomeOwnership,MonthlyIncome,EarliestCREDITLine,OpenCREDITLines,TotalCREDITLines,RevolvingCREDITBalance,RevolvingLineUtilization,Inquiries6M,AccountsDQ,DelinquentAmount,DQ2yrs,MonthsSinceDQ,PublicRec,MonthsSinceLastRec,Education,EmploymentLength,currentpolicy,term,appl_fico_band,vintage,TERM,MFMonth,target,Amount.Requested,LoanPurpose
665015,1,13.43,2/2/2011,1.23,CA,RENT,11500,12/1/1993,5,15,1847,54.3,1,0,0,0,54,0,,,1 year,1,36,670-674,11Q1,36,0011-03-01,0,4500,car
665019,1,15.28,2/11/2011,23.56,PA,MORTGAGE,10416.67,8/15/1985,12,30,57107,95.5,0,0,0,0,999,0,,,3 years,1,36,720-724,11Q1,36,0011-03-01,0,24000,debt_consolidation
665074,1,10.37,2/10/2011,19.77,CA,MORTGAGE,3333.33,12/17/1990,6,24,20791,71.9,0,0,0,0,999,0,,,3 years,1,60,730-734,11Q1,60,0011-03-01,0,11000,home_improvement
665076,1,16.4,2/4/2011,8.96,NJ,RENT,7950,1/27/2006,9,15,11987,76.4,3,0,0,0,999,0,,,2 years,1,36,660-664,11Q1,36,0011-03-01,0,10000,debt_consolidation
665160,1,14.17,2/2/2011,21.32,MA,RENT,2200,12/24/2000,3,11,13448,83,2,0,0,0,50,1,50,,8 years,1,36,675-679,11Q1,36,0011-03-01,1,4000,home_improvement
665168,1,16.77,3/28/2011,15.48,CA,RENT,6300,2/3/2007,10,14,8212,52,0,0,0,0,999,0,,,4 years,1,60,695-699,11Q1,60,0011-04-01,0,15000,medical
665200,1,15.65,2/7/2011,15.02,CA,RENT,2083.33,12/8/1986,10,15,10355,48.2,0,0,0,0,24,0,,,< 1 year,1,60,670-674,11Q1,60,0011-03-01,0,4000,credit_card
665236,1,12.68,2/11/2011,22.72,NY,RENT,5000,5/19/1996,19,26,9002,43.5,0,0,0,2,15,0,,,n/a,1,60,700-704,11Q1,60,0011-03-01,0,12000,debt_consolidation
665251,1,14.91,2/8/2011,8.22,OH,MORTGAGE,7166.67,7/4/1993,8,17,10286,61.2,1,0,0,0,72,0,,,10+ years,1,60,715-719,11Q1,60,0011-03-01,0,16000,debt_consolidation
665308,1,13.43,2/16/2011,20.61,SC,MORTGAGE,7500,3/24/1996,14,35,29414,71,1,0,0,0,999,0,,,5 years,1,60,695-699,11Q1,60,0011-03-01,0,7350,debt_consolidation
665330,1,14.91,2/4/2011,24.6,NY,RENT,2666.67,7/3/1999,7,43,3330,92.5,1,0,0,0,47,0,,,< 1 year,1,36,665-669,11Q1,36,0011-03-01,0,7875,debt_consolidation
665359,1,9.63,2/4/2011,16.98,AZ,MORTGAGE,7725,3/5/1999,14,34,30626,65.3,0,0,0,1,21,0,,,6 years,1,36,695-699,11Q1,36,0011-03-01,0,1500,
665402,1,13.06,2/2/2011,18.79,NC,RENT,3166.67,10/20/2001,8,15,11503,78.8,1,0,0,0,999,0,,,2 years,1,36,670-674,11Q1,36,0011-03-01,0,1000,home_improvement
665444,1,18.99,2/28/2011,12.29,CA,RENT,4833.33,9/19/2002,8,18,1339,7.4,3,0,0,1,16,0,,,7 years,1,60,680-684,11Q1,60,0011-04-01,0,15000,house
665465,1,17.14,2/14/2011,21.57,TX,MORTGAGE,9666.67,9/13/1991,13,25,78212,83,3,0,0,0,999,0,,,10+ years,1,60,685-689,11Q1,60,0011-03-01,0,16000,debt_consolidation
665470,1,11.11,2/7/2011,13.04,NC,MORTGAGE,4500,9/25/2000,5,16,4498,97.8,0,0,0,0,37,0,,,4 years,1,36,700-704,11Q1,36,0011-03-01,0,8400,debt_consolidation
665472,1,10.37,2/10/2011,17.78,CA,RENT,9500,4/9/1998,6,31,27726,45.3,1,0,0,0,999,0,,,3 years,1,36,760-764,11Q1,36,0011-03-01,0,17000,debt_consolidation
665482,1,10,2/7/2011,10.53,CA,RENT,5833.33,10/31/1999,7,16,13237,85.4,0,0,0,0,999,0,,,2 years,1,36,710-714,11Q1,36,0011-03-01,0,13000,credit_card
665497,1,15.28,2/4/2011,24.49,MD,RENT,6167,9/12/1997,10,26,40574,96.8,0,0,0,1,17,0,,,10+ years,1,36,665-669,11Q1,36,0011-03-01,0,3500,
665552,1,18.99,2/8/2011,17.48,PA,RENT,6320.51,7/23/2001,10,20,24030,79.8,2,0,0,0,999,1,,,2 years,1,36,670-674,11Q1,36,0011-03-01,0,22500,debt_consolidation
665568,1,16.02,2/14/2011,14.4,NV,RENT,4583.33,7/18/2002,4,8,23348,80.2,0,0,0,0,999,0,,,4 years,1,36,695-699,11Q1,36,0011-03-01,0,25000,house
665607,1,19.74,2/3/2011,7.85,NY,RENT,7708.33,10/28/1994,9,15,9626,88.3,1,0,0,0,999,0,,,4 years,1,60,665-669,11Q1,60,0011-03-01,0,15000,home_improvement
665644,1,21.59,2/10/2011,4.06,GA,MORTGAGE,5241.67,4/28/2006,38,59,6052,58.2,1,0,0,0,999,0,,,10+ years,1,36,660-664,11Q1,36,0011-03-01,0,6200,small_business
665693,1,16.4,2/7/2011,6.53,CA,RENT,6250,9/25/2006,5,6,6862,96.6,1,0,0,0,999,0,,,6 years,1,36,665-669,11Q1,36,0011-03-01,1,6400,credit_card
665722,1,10.37,2/8/2011,16.21,NV,MORTGAGE,5448.5,10/5/1987,6,25,4242,25.2,2,0,0,0,999,0,,,n/a,1,60,765-769,11Q1,60,0011-03-01,0,10000,home_improvement
665771,1,13.43,2/24/2011,8.59,MI,MORTGAGE,9000,9/12/1986,9,34,5501,27.9,1,0,0,1,23,0,,,10+ years,1,60,705-709,11Q1,60,0011-03-01,0,7200,vacation
665826,1,12.68,2/7/2011,17.18,CA,RENT,5833.33,10/21/2001,7,14,19963,84.2,2,0,0,0,999,0,,,4 years,1,36,685-689,11Q1,36,0011-03-01,0,14400,debt_consolidation
665844,1,13.43,2/7/2011,22.48,NH,MORTGAGE,3166.67,2/9/1998,8,12,11518,67.8,1,0,0,0,999,0,,,4 years,1,60,695-699,11Q1,60,0011-03-01,1,5500,credit_card
665860,1,9.63,2/8/2011,19.73,NJ,RENT,3675,12/11/1997,7,25,1212,25.2,0,0,0,0,40,0,,,6 years,1,36,690-694,11Q1,36,0011-03-01,0,4800,debt_consolidation
665932,1,13.06,2/10/2011,8.34,CO,RENT,10416.67,9/26/2000,11,20,22546,90.1,1,0,0,0,999,0,,,6 years,1,36,685-689,11Q1,36,0011-03-01,0,7000,debt_consolidation
665939,1,20.85,2/17/2011,15.17,NY,RENT,8333.33,3/21/2002,12,22,11058,70.9,1,0,0,0,999,0,,,2 years,1,60,675-679,11Q1,60,0011-03-01,0,10000,wedding
665941,1,13.06,2/8/2011,12.44,NY,MORTGAGE,12000,2/3/1982,11,41,23789,74.1,0,0,0,2,12,0,,,4 years,1,36,665-669,11Q1,36,0011-03-01,0,5000,home_improvement
665951,1,17.88,2/7/2011,10.1,OH,MORTGAGE,11666.67,5/19/2002,12,21,17466,85.2,0,0,0,0,999,0,,,2 years,1,36,665-669,11Q1,36,0011-03-01,0,15000,wedding
666012,1,9.63,2/9/2011,8.42,CA,MORTGAGE,9333.33,8/12/1980,10,24,19783,33.2,0,0,0,0,36,0,,,4 years,1,36,710-714,11Q1,36,0011-03-01,0,14000,credit_card
666024,1,10.37,2/10/2011,9.36,KS,RENT,6781.67,10/12/1997,10,17,19977,39.4,0,0,0,0,58,0,,,9 years,1,36,690-694,11Q1,36,0011-03-01,0,14400,debt_consolidation
666026,1,10.37,2/8/2011,3.53,MI,OWN,2406,9/4/1999,14,15,1421,40.6,1,0,0,0,999,0,,,7 years,1,36,700-704,11Q1,36,0011-03-01,0,2000,major_purchase
666036,1,15.65,2/4/2011,10.53,WA,RENT,3040,7/22/2007,8,9,4228,37.7,2,0,0,0,999,0,,,3 years,1,60,680-684,11Q1,60,0011-03-01,0,7200,debt_consolidation
666045,1,9.63,2/14/2011,15.67,NC,MORTGAGE,4583,4/30/2001,10,33,29609,64.8,2,0,0,0,999,0,,,3 years,1,36,725-729,11Q1,36,0011-03-01,0,12000,debt_consolidation
666049,1,12.99,5/26/2011,20.98,GA,MORTGAGE,7083.33,6/9/1994,14,34,46748,45.9,0,0,0,0,999,0,,,5 years,1,60,740-744,11Q2,60,0011-06-01,0,25000,credit_card
666097,1,15.65,2/7/2011,4.91,PA,RENT,5416.67,4/24/2001,4,12,11235,82.5,3,0,0,1,19,0,,,5 years,1,36,675-679,11Q1,36,0011-03-01,0,10000,debt_consolidation
666129,1,11.11,2/14/2011,14.6,TX,MORTGAGE,7500,10/11/1998,11,46,23791,50.5,1,0,0,0,999,0,,,8 years,1,36,730-734,11Q1,36,0011-03-01,0,18000,debt_consolidation
666141,1,11.11,2/7/2011,18.3,NY,RENT,3000,12/29/2005,12,15,6420,57.8,1,0,0,0,999,0,,,< 1 year,1,36,680-684,11Q1,36,0011-03-01,0,4800,car
666169,1,17.14,2/14/2011,9.47,WA,RENT,11250,9/21/2001,8,26,13618,84.1,0,0,0,0,999,0,,,6 years,1,60,700-704,11Q1,60,0011-03-01,0,25000,debt_consolidation
666244,1,12.68,2/8/2011,11.21,MA,RENT,2666.67,10/6/2004,10,18,4607,50.6,0,0,0,2,20,0,,,2 years,1,36,665-669,11Q1,36,0011-03-01,0,3850,credit_card
666283,1,10.74,2/9/2011,14.28,NJ,OWN,5083.33,1/4/1994,18,43,13082,28.9,1,0,0,0,999,0,,,4 years,1,60,730-734,11Q1,60,0011-03-01,1,4800,medical
666299,1,10.37,2/7/2011,10.05,NJ,RENT,3333.33,6/8/2004,6,11,11495,52.7,0,0,0,0,999,0,,,7 years,1,36,680-684,11Q1,36,0011-03-01,0,10000,debt_consolidation
666332,1,17.14,2/14/2011,6.52,CA,RENT,4250,12/13/1998,3,10,754,75.4,2,0,0,0,46,0,,,6 years,1,60,670-674,11Q1,60,0011-03-01,0,1600,
666334,1,15.65,2/14/2011,7.75,FL,MORTGAGE,7841,5/19/1985,7,16,8655,78.7,1,0,0,0,77,0,,,10+ years,1,60,705-709,11Q1,60,0011-03-01,0,15000,
666337,1,19.74,2/18/2011,16.36,NY,RENT,7791.67,5/9/2004,10,12,33036,73.9,0,0,0,0,999,1,,,8 years,1,60,670-674,11Q1,60,0011-03-01,0,32000,debt_consolidation
666345,1,20.48,2/7/2011,15.5,FL,MORTGAGE,3800,1/10/1981,6,20,4657,81.7,1,0,0,0,47,0,,,7 years,1,60,660-664,11Q1,60,0011-03-01,0,6000,debt_consolidation
666364,1,15.28,2/9/2011,12.19,NV,MORTGAGE,4833.33,3/1/2000,7,12,4241,74.4,2,0,0,0,83,0,,,10+ years,1,36,670-674,11Q1,36,0011-03-01,1,5000,debt_consolidation
666366,1,17.14,2/8/2011,8.29,NJ,RENT,3583.33,12/21/2001,4,6,13449,54.7,0,0,0,0,999,0,,,7 years,1,60,665-669,11Q1,60,0011-03-01,0,6400,debt_consolidation
666388,1,10.74,2/10/2011,1.83,IL,MORTGAGE,5799.33,3/16/2003,5,12,1438,27.7,0,0,0,0,999,0,,,4 years,1,36,790-794,11Q1,36,0011-03-01,0,6500,small_business
666395,1,10,2/8/2011,25.65,CO,RENT,2916.67,8/13/2003,8,20,11469,59.7,2,0,0,0,999,0,,,3 years,1,36,720-724,11Q1,36,0011-03-01,0,12000,
666407,1,10.74,2/8/2011,1.8,GA,RENT,5666.67,10/8/1998,3,4,3946,23.6,4,0,0,0,999,0,,,10+ years,1,36,740-744,11Q1,36,0011-03-01,0,10800,wedding
666424,1,16.77,2/8/2011,9.54,CT,RENT,3250,10/9/1998,6,21,1373,20.5,1,0,0,1,21,0,,,8 years,1,60,660-664,11Q1,60,0011-03-01,0,6000,major_purchase
666427,1,18.62,2/17/2011,8.99,FL,OWN,7083.33,2/23/2007,7,13,2127,52.5,1,0,0,0,32,0,,,10+ years,1,60,695-699,11Q1,60,0011-03-01,0,3000,home_improvement
666437,1,14.91,2/11/2011,16.54,CA,RENT,6666.67,10/8/1998,11,27,11030,91.2,1,0,0,0,999,0,,,8 years,1,36,700-704,11Q1,36,0011-03-01,0,20000,debt_consolidation
666443,1,10.74,2/14/2011,21.16,NY,RENT,4500,9/13/1997,17,27,8000,28.3,0,0,0,0,999,0,,,10+ years,1,36,745-749,11Q1,36,0011-03-01,0,25000,debt_consolidation
666468,1,18.99,2/4/2011,23.52,AL,MORTGAGE,5166.67,10/18/1996,4,25,3962,99,3,0,0,0,47,0,,,4 years,1,60,680-684,11Q1,60,0011-03-01,0,12000,debt_consolidation
666481,1,10,2/9/2011,18.64,CA,MORTGAGE,9166.67,1/14/1992,11,16,81076,46.5,0,0,0,0,999,0,,,10+ years,1,36,730-734,11Q1,36,0011-03-01,0,15000,debt_consolidation
666496,1,15.28,2/8/2011,24.75,IL,OWN,2916.67,12/17/1996,7,28,33771,67.9,8,0,0,0,999,0,,,7 years,1,60,740-744,11Q1,60,0011-03-01,0,5200,car
666533,1,10.37,2/9/2011,11.39,OK,MORTGAGE,9166.67,10/6/1987,4,19,28166,46.3,0,0,0,0,48,0,,,10+ years,1,36,700-704,11Q1,36,0011-03-01,0,12000,credit_card
666584,1,10.74,2/7/2011,23.06,WV,MORTGAGE,2667,11/21/2001,7,13,2628,23.5,0,0,0,0,31,0,,,4 years,1,36,675-679,11Q1,36,0011-03-01,0,6000,debt_consolidation
666590,1,11.11,2/14/2011,5.18,KY,MORTGAGE,12500,4/15/1986,13,32,25325,64.4,0,0,0,0,999,0,,,3 years,1,36,740-744,11Q1,36,0011-03-01,0,25000,credit_card
666595,1,12.68,2/8/2011,5.96,SC,RENT,6666.67,2/3/2005,8,13,6534,66.7,3,0,0,0,999,0,,,1 year,1,36,690-694,11Q1,36,0011-03-01,0,14400,debt_consolidation
666599,1,9.63,2/9/2011,6.58,NV,MORTGAGE,10833.33,1/27/1995,12,33,14217,42.8,2,0,0,0,999,0,,,9 years,1,36,730-734,11Q1,36,0011-03-01,0,12000,debt_consolidation
666607,1,10.37,2/7/2011,21.89,OR,MORTGAGE,3750,2/3/2005,12,17,8809,66.7,1,0,0,0,999,0,,,4 years,1,36,695-699,11Q1,36,0011-03-01,0,4450,credit_card
666614,1,14.91,3/30/2011,24.62,MN,MORTGAGE,4166.67,8/16/1997,8,14,27597,78.4,1,0,0,0,999,0,,,10+ years,1,60,715-719,11Q1,60,0011-05-01,0,22750,debt_consolidation
666622,1,18.99,2/15/2011,11.22,FL,MORTGAGE,6000,11/24/1989,8,20,17830,93.4,3,0,0,0,39,0,,,4 years,1,60,680-684,11Q1,60,0011-03-01,0,25000,
666646,1,11.11,2/4/2011,9.54,DC,MORTGAGE,6416.67,3/10/2004,6,13,1071,76.5,1,0,0,0,24,0,,,2 years,1,36,680-684,11Q1,36,0011-03-01,0,3850,small_business
666647,1,17.14,2/9/2011,15.15,IL,RENT,3750,5/20/2002,9,15,8146,65.2,1,0,0,0,37,0,,,1 year,1,36,665-669,11Q1,36,0011-03-01,0,16050,debt_consolidation
666653,1,12.68,2/11/2011,8.71,CA,RENT,3500,6/23/2007,6,6,2675,43.9,1,0,0,0,999,0,,,4 years,1,36,695-699,11Q1,36,0011-03-01,0,3600,debt_consolidation
666662,1,9.63,2/10/2011,12.72,AZ,MORTGAGE,4583.33,9/27/2000,9,16,17035,33.4,1,0,0,0,999,0,,,1 year,1,36,730-734,11Q1,36,0011-03-01,0,12000,credit_card
666703,1,14.91,2/8/2011,13.72,NV,RENT,5416.67,5/11/1998,20,49,8020,57.7,2,0,0,0,46,0,,,10+ years,1,60,680-684,11Q1,60,0011-03-01,0,9600,debt_consolidation
666719,1,20.48,2/8/2011,20.06,CA,RENT,2666.67,4/24/2007,3,4,8286,95.2,0,0,0,0,999,0,,,2 years,1,60,665-669,11Q1,60,0011-03-01,0,9000,
666725,1,13.06,2/7/2011,3.56,FL,MORTGAGE,6007.25,6/18/1985,5,13,7561,86.9,2,0,0,0,999,0,,,10+ years,1,36,720-724,11Q1,36,0011-03-01,0,16000,vacation
666729,1,13.8,2/15/2011,23.41,TX,MORTGAGE,8500,5/7/1982,11,33,6262,62.6,3,0,0,0,999,0,,,10+ years,1,60,740-744,11Q1,60,0011-03-01,0,10000,
666742,1,10,2/7/2011,19.32,FL,RENT,3106.13,4/27/1995,9,19,16231,48.2,0,0,0,0,40,0,,,4 years,1,36,695-699,11Q1,36,0011-03-01,0,8500,debt_consolidation
666779,1,9.63,2/7/2011,15.26,MI,MORTGAGE,7667,10/24/1995,6,35,25375,70.5,1,0,0,0,999,0,,,10+ years,1,36,720-724,11Q1,36,0011-03-01,0,10000,debt_consolidation
666835,1,16.02,2/4/2011,13.33,AZ,MORTGAGE,4500,5/15/2003,14,29,7420,55.4,3,0,0,0,999,0,,,4 years,1,60,665-669,11Q1,60,0011-03-01,0,4000,debt_consolidation
666847,1,12.68,2/14/2011,5.44,CA,MORTGAGE,1544,11/20/2007,6,7,2282,21.5,0,0,0,0,999,0,,,n/a,1,60,720-724,11Q1,60,0011-03-01,0,2000,
666898,1,16.4,2/10/2011,22.68,PA,MORTGAGE,4333.33,1/28/1995,11,26,14253,92,1,0,0,0,999,0,,,10+ years,1,60,700-704,11Q1,60,0011-03-01,0,15000,debt_consolidation
666920,1,10.37,2/11/2011,12.82,NV,MORTGAGE,10000,2/11/1998,15,27,14428,26.7,0,0,0,0,999,0,,,10+ years,1,36,740-744,11Q1,36,0011-03-01,0,20000,credit_card
666953,1,13.8,2/14/2011,13.16,NY,RENT,5000,12/17/1997,3,9,5146,70.5,1,0,0,0,999,0,,,8 years,1,60,730-734,11Q1,60,0011-03-01,0,10000,car
666959,1,10.37,2/14/2011,7.21,CA,RENT,15000,12/27/2000,13,31,660,3.7,0,0,0,0,999,0,,,1 year,1,60,740-744,11Q1,60,0011-03-01,0,12000,debt_consolidation
666970,1,10.37,2/8/2011,16.37,AZ,RENT,4166.67,8/19/2002,5,7,2233,82.7,1,0,0,0,25,0,,,10+ years,1,36,700-704,11Q1,36,0011-03-01,0,5000,small_business
666976,1,10.37,2/11/2011,14.14,PA,RENT,4583,10/23/2001,7,16,1016,13.9,2,0,0,0,999,0,,,1 year,1,60,745-749,11Q1,60,0011-03-01,0,8400,major_purchase
666990,1,10.74,2/23/2011,9.7,CA,MORTGAGE,25000,11/18/1996,10,29,68981,84.7,0,0,0,0,999,0,,,10+ years,1,36,710-714,11Q1,36,0011-03-01,0,16000,credit_card
666996,1,16.77,2/15/2011,22.81,MO,MORTGAGE,4708.33,12/24/1995,10,23,22617,91.2,0,0,0,0,999,0,,,9 years,1,60,690-694,11Q1,60,0011-03-01,0,18000,debt_consolidation
667056,1,16.4,2/11/2011,16.75,OK,MORTGAGE,9166.67,3/8/1999,12,27,10106,52.6,1,0,0,0,39,0,,,3 years,1,60,690-694,11Q1,60,0011-03-01,0,15000,credit_card
667062,1,16.02,2/11/2011,13.68,CA,MORTGAGE,8500,8/7/1970,9,14,53989,82.9,0,0,0,0,999,0,,,10+ years,1,60,705-709,11Q1,60,0011-03-01,0,20000,credit_card
667130,1,13.8,2/15/2011,6.95,NY,MORTGAGE,6000,6/6/1999,7,14,10546,75.3,2,0,0,0,999,0,,,4 years,1,60,700-704,11Q1,60,0011-03-01,0,12000,debt_consolidation
667139,1,10.37,2/11/2011,12.38,IL,RENT,9583.33,1/26/1996,18,43,25355,52.1,0,0,0,0,999,0,,,3 years,1,36,685-689,11Q1,36,0011-03-01,0,10000,debt_consolidation
667144,1,11.11,2/7/2011,12.28,MD,MORTGAGE,8166.67,8/20/1996,7,20,14026,96.1,2,0,0,0,999,0,,,10+ years,1,36,710-714,11Q1,36,0011-03-01,0,6500,
667189,1,11.11,2/9/2011,7.71,CA,OWN,2916.67,9/5/1993,5,14,9195,76,2,0,0,0,999,0,,,n/a,1,36,685-689,11Q1,36,0011-03-01,0,7200,credit_card
667191,1,14.17,2/23/2011,24.94,IL,RENT,3921,12/28/2000,7,14,15983,78.2,2,0,0,0,999,0,,,9 years,1,60,690-694,11Q1,60,0011-03-01,0,10000,debt_consolidation
667193,1,15.28,2/14/2011,24.33,NJ,MORTGAGE,5416.67,9/23/2001,21,63,11449,18.9,0,0,0,0,999,0,,,3 years,1,60,725-729,11Q1,60,0011-03-01,0,20500,debt_consolidation
667200,1,10.74,2/23/2011,19.57,WA,RENT,7500,7/7/1993,15,36,28796,60.9,1,0,0,0,999,0,,,4 years,1,36,700-704,11Q1,36,0011-03-01,1,12000,debt_consolidation
667247,1,10,2/8/2011,18.61,CA,RENT,2800,11/25/1989,6,12,9112,94.9,0,0,0,0,999,1,,,10+ years,1,36,700-704,11Q1,36,0011-03-01,0,4200,medical
667291,1,10.74,2/11/2011,16,NY,RENT,2500,6/25/2001,5,13,382,8.9,0,0,0,0,999,1,,,< 1 year,1,60,710-714,11Q1,60,0011-03-01,0,1600,major_purchase
667320,1,17.14,2/11/2011,9.59,MA,RENT,1658,6/4/1988,3,12,4902,98,0,0,0,0,60,0,,,< 1 year,1,36,680-684,11Q1,36,0011-03-01,1,10000,debt_consolidation
667351,1,10.37,2/22/2011,1.74,CA,MORTGAGE,6250,10/30/2000,8,25,4912,26.8,2,0,0,1,15,0,,,6 years,1,60,755-759,11Q1,60,0011-03-01,0,10000,home_improvement
667352,1,12.68,2/7/2011,10.03,NY,RENT,2333,2/4/1988,6,11,6104,92.5,0,0,0,1,16,0,,,9 years,1,36,670-674,11Q1,36,0011-03-01,0,1500,
667392,1,19.74,2/9/2011,14.06,MA,MORTGAGE,7916.67,8/10/1998,11,17,15476,97.9,0,0,0,0,27,0,,,9 years,1,36,665-669,11Q1,36,0011-03-01,0,18000,debt_consolidation
667410,1,17.51,2/18/2011,16.56,WA,RENT,7833.33,12/14/1997,10,30,20527,83.6,0,0,0,0,31,0,,,1 year,1,36,670-674,11Q1,36,0011-03-01,0,22000,debt_consolidation
667593,1,9.63,2/15/2011,16.29,NJ,RENT,3333.33,11/14/1997,12,30,3260,77.6,1,0,0,0,66,0,,,4 years,1,36,715-719,11Q1,36,0011-03-01,0,8000,debt_consolidation
667595,1,10.37,2/28/2011,19.62,FL,MORTGAGE,5666.67,4/25/1990,20,38,9347,11.4,1,0,0,0,999,0,,,10+ years,1,60,765-769,11Q1,60,0011-04-01,0,10000,debt_consolidation
667624,1,19.36,2/16/2011,19.88,TX,RENT,2500,3/15/1992,5,30,7411,92.6,2,0,0,2,20,0,,,1 year,1,60,670-674,11Q1,60,0011-03-01,1,13700,
667654,1,10.74,2/14/2011,21.24,MA,RENT,3333,6/26/2001,8,14,11089,82.9,0,0,0,1,15,0,,,1 year,1,36,680-684,11Q1,36,0011-03-01,0,12000,debt_consolidation
667685,1,12.68,2/17/2011,9.66,CA,RENT,9858.33,8/4/2005,9,10,5685,64.6,0,0,0,0,999,0,,,1 year,1,36,695-699,11Q1,36,0011-03-01,0,15000,debt_consolidation
667702,1,10.74,2/10/2011,5.77,VA,RENT,3916.67,9/8/2004,6,9,3770,67.3,1,0,0,0,28,0,,,< 1 year,1,36,685-689,11Q1,36,0011-03-01,0,1450,debt_consolidation
667730,1,16.89,8/22/2011,20.27,VA,MORTGAGE,3125,8/28/2000,11,20,9794,55.6,1,0,0,0,999,1,,,4 years,1,60,680-684,11Q3,60,0011-09-01,0,12050,debt_consolidation
667752,1,14.91,2/8/2011,22.19,OR,RENT,3750,3/30/1995,15,35,23129,85.7,2,0,0,0,999,0,,,6 years,1,36,660-664,11Q1,36,0011-03-01,0,8000,debt_consolidation
667824,1,12.68,2/14/2011,16.78,GA,MORTGAGE,12833.33,8/23/1990,17,43,16853,45.8,0,0,0,0,999,0,,,10+ years,1,60,745-749,11Q1,60,0011-03-01,0,18000,home_improvement
667833,1,10,2/14/2011,14.36,WA,MORTGAGE,7133,10/14/1998,10,16,22455,73.4,0,0,0,0,999,0,,,5 years,1,36,690-694,11Q1,36,0011-03-01,0,6000,
667850,1,10,2/14/2011,22.01,MD,MORTGAGE,3166.67,7/27/2001,10,27,36705,80.4,0,0,0,0,999,0,,,7 years,1,60,720-724,11Q1,60,0011-03-01,0,1000,debt_consolidation
667864,1,10.37,2/11/2011,21.73,WV,RENT,1468,8/4/2005,4,4,3716,74.3,0,0,0,0,999,0,,,n/a,1,36,690-694,11Q1,36,0011-03-01,0,2000,debt_consolidation
667870,1,16.4,2/15/2011,5.22,AZ,RENT,5516.67,7/25/2007,6,8,3662,46.9,0,0,0,0,999,0,,,3 years,1,60,680-684,11Q1,60,0011-03-01,0,12000,debt_consolidation
667877,1,10.74,2/14/2011,11.3,CA,MORTGAGE,3000,3/19/2003,7,15,13749,86.5,0,0,0,0,999,0,,,2 years,1,36,690-694,11Q1,36,0011-03-01,0,12000,debt_consolidation
667933,1,14.17,2/9/2011,19.95,GA,MORTGAGE,9583.33,1/6/1988,9,30,27047,71.7,2,0,0,0,70,0,,,10+ years,1,36,705-709,11Q1,36,0011-03-01,1,20000,debt_consolidation
667961,1,13.43,2/10/2011,10.99,MO,RENT,3083.33,7/7/1999,2,7,12391,0,1,0,0,2,15,0,,,10+ years,1,36,705-709,11Q1,36,0011-03-01,1,13500,credit_card
668003,1,15.28,3/11/2011,18,WA,RENT,6916,7/11/1999,6,28,11067,90,0,0,0,0,999,0,,,10+ years,1,60,750-754,11Q1,60,0011-04-01,0,19200,car
668020,1,14.17,2/8/2011,22.24,NC,RENT,2333.33,10/29/2000,7,25,4066,41.1,2,0,0,0,34,0,,,7 years,1,36,660-664,11Q1,36,0011-03-01,0,1500,home_improvement
668038,1,15.28,2/11/2011,24.47,GA,MORTGAGE,7791.67,1/9/1999,11,25,18794,48.6,2,0,0,0,999,0,,,4 years,1,60,730-734,11Q1,60,0011-03-01,0,20000,home_improvement
668076,1,12.68,2/9/2011,17.38,NJ,RENT,2658.08,2/21/2002,4,9,14357,78.5,0,0,0,0,999,0,,,8 years,1,36,680-684,11Q1,36,0011-03-01,0,14125,debt_consolidation
668100,1,11.11,2/28/2011,15.66,CA,RENT,3583,11/12/1998,3,11,15285,66.5,0,0,0,0,999,0,,,4 years,1,60,750-754,11Q1,60,0011-04-01,0,13000,debt_consolidation
668101,1,10,2/11/2011,14.47,GA,RENT,2916.67,11/13/2003,6,8,16098,79.7,0,0,0,0,999,0,,,4 years,1,36,700-704,11Q1,36,0011-03-01,0,12800,credit_card
668106,1,11.11,2/10/2011,13.98,WY,MORTGAGE,2253,10/4/2005,11,12,7558,62,1,0,0,0,999,0,,,2 years,1,36,680-684,11Q1,36,0011-03-01,0,6500,credit_card
668165,1,11.11,2/15/2011,12.13,NY,RENT,8750,1/12/1987,8,17,26541,77.1,0,0,0,0,49,0,,,< 1 year,1,60,700-704,11Q1,60,0011-03-01,0,9000,debt_consolidation
668166,1,20.48,2/17/2011,20.64,NC,MORTGAGE,20833.33,8/31/1983,9,18,89053,93.3,0,0,0,1,9,0,,,2 years,1,60,670-674,11Q1,60,0011-03-01,0,35000,credit_card
668182,1,15.65,2/17/2011,21.41,NY,RENT,4166.67,1/13/2004,5,17,0,0,0,0,0,0,999,0,,,1 year,1,60,790-794,11Q1,60,0011-03-01,0,5000,wedding
668218,1,13.43,2/10/2011,4.8,VA,RENT,3333,10/7/1999,7,10,2757,20,1,0,0,0,50,0,,,2 years,1,36,665-669,11Q1,36,0011-03-01,0,4500,major_purchase
668258,1,10,2/11/2011,10.1,OH,RENT,3950,4/3/2000,6,15,9684,81.4,0,0,0,0,999,0,,,5 years,1,60,725-729,11Q1,60,0011-03-01,0,6400,
668271,1,13.8,2/18/2011,20.23,PA,MORTGAGE,3500,5/3/2000,8,28,8278,59.6,7,0,0,0,29,0,,,5 years,1,60,740-744,11Q1,60,0011-03-01,0,3800,car
